date,actual,forecast
2027-07-21,1,0.75362664
2027-07-22,1,0.73553574
2027-07-23,1,0.7938076
2027-07-24,1,0.7958859
2027-07-25,1,0.8392258
2027-07-26,0,0.7938076
2027-07-27,1,0.7938076
2027-07-28,2,0.8145327
2027-07-29,2,0.65654033
2027-07-30,0,0.65581554
2027-07-31,2,0.7966026
2027-08-01,0,0.61049694
2027-08-02,3,0.83639616
2027-08-03,0,0.5781466
2027-08-04,2,0.83602905
2027-08-05,1,0.5866752
2027-08-06,1,0.8254257
2027-08-07,0,1.0357219
2027-08-08,0,0.84758055
2027-08-09,1,0.84820586
2027-08-10,3,0.8631563
2027-08-11,0,0.61256605
2027-08-12,0,0.80655074
2027-08-13,1,0.80558264
2027-08-14,2,0.8316617
2027-08-15,1,0.65743977
2027-08-16,1,0.8161461
2027-08-17,0,0.76026016
2027-08-18,1,0.8028834
2027-08-19,0,0.8316617
2027-08-20,0,0.8272703
2027-08-21,2,0.8730456
2027-08-22,1,0.6073507
2027-08-23,1,0.8049617
2027-08-24,1,0.76233846
2027-08-25,1,0.81608593
2027-08-26,3,0.81608593
2027-08-27,0,0.5690902
2027-08-28,0,0.7928372
2027-08-29,1,0.8120459
2027-08-30,0,0.8172932
2027-08-31,1,0.8480429
2027-09-01,0,0.8316608
2027-09-02,1,0.8028834
2027-09-03,1,0.8152037
2027-09-04,2,0.6416486
2027-09-05,2,0.5177778
2027-09-06,0,0.4585151
2027-09-07,1,0.6468633
2027-09-08,1,0.65716344
2027-09-09,0,0.6416486
2027-09-10,0,0.69221133
2027-09-11,1,0.7046188
2027-09-12,0,0.66677505
2027-09-13,0,0.68102694
2027-09-14,0,0.73281276
2027-09-15,1,0.7007586
2027-09-16,1,0.7009387
2027-09-17,0,0.68102694
2027-09-18,2,0.68102694
2027-09-19,0,0.46675754
2027-09-20,0,0.6468633
2027-09-21,0,0.7532868
2027-09-22,1,0.71830535
2027-09-23,1,0.71837807
2027-09-24,0,0.687177
2027-09-25,2,0.68102694
2027-09-26,1,0.46675754
2027-09-27,0,0.6468633
2027-09-28,0,0.68102694
2027-09-29,2,0.6934344
2027-09-30,1,0.51318574
2027-10-01,0,0.664066
2027-10-02,1,0.703739
2027-10-03,0,0.6850902
2027-10-04,0,0.6468633
2027-10-05,0,0.75943685
2027-10-06,0,0.6955933
2027-10-07,0,0.73485965
2027-10-08,0,0.6949884
2027-10-09,0,0.72894883
2027-10-10,1,0.72894883
2027-10-11,1,0.695666
2027-10-12,1,0.6942296
2027-10-13,1,0.6942296
2027-10-14,0,0.66006595
2027-10-15,0,0.66006595
2027-10-16,1,0.7097327
2027-10-17,0,0.6704271
2027-10-18,1,0.6942296
2027-10-19,2,0.7098054
2027-10-20,0,0.4864174
2027-10-21,0,0.68102694
2027-10-22,0,0.6911964
2027-10-23,1,0.6780465
2027-10-24,0,0.695666
2027-10-25,0,0.687177
2027-10-26,2,0.70781326
2027-10-27,0,0.46148485
2027-10-28,0,0.68102694
2027-10-29,1,0.7305747
2027-10-30,0,0.6756418
2027-10-31,1,0.6942296
2027-11-01,1,0.7229441
2027-11-02,1,0.66157126
2027-11-03,1,0.81145144
2027-11-04,1,0.78060895
2027-11-05,0,0.78060895
2027-11-06,1,0.78060895
2027-11-07,0,0.7961848
2027-11-08,2,0.78060895
2027-11-09,0,0.6712545
2027-11-10,0,0.81297576
2027-11-11,0,0.89221984
2027-11-12,1,0.78910303
2027-11-13,0,0.8082138
2027-11-14,0,0.78067285
2027-11-15,1,0.84123546
2027-11-16,1,0.7946413
2027-11-17,1,0.78067285
2027-11-18,1,0.78748864
2027-11-19,1,0.7739162
2027-11-20,0,0.7739162
2027-11-21,0,0.7739162
2027-11-22,1,0.8623493
2027-11-23,0,0.7946413
2027-11-24,2,0.77972305
2027-11-25,1,0.72333986
2027-11-26,1,0.7850299
2027-11-27,2,0.80419993
2027-11-28,1,0.7215643
2027-11-29,0,0.7850299
2027-11-30,2,0.81248313
2027-12-01,1,0.74022907
2027-12-02,0,0.7850299
2027-12-03,0,0.8260556
2027-12-04,1,0.91145587
2027-12-05,2,0.95612043
2027-12-06,1,0.8415713
2027-12-07,2,0.9129605
2027-12-08,1,0.48163754
2027-12-09,3,0.8731684
2027-12-10,0,0.4698115
2027-12-11,1,0.8716815
2027-12-12,3,0.6875666
2027-12-13,0,1.0098267
2027-12-14,1,1.2395875
2027-12-15,0,0.6825263
2027-12-16,1,0.8499818
2027-12-17,0,1.295945
2027-12-18,1,1.1275684
2027-12-19,1,0.9505245
2027-12-20,1,1.0349703
2027-12-21,2,1.0210298
2027-12-22,2,1.0058206
2027-12-23,0,0.862205
2027-12-24,0,0.8954858
2027-12-25,2,1.5504534
2027-12-26,3,1.0829836
2027-12-27,2,0.9141364
2027-12-28,0,0.80545634
2027-12-29,2,0.7674589
2027-12-30,1,0.7777924
2027-12-31,1,0.6287994
